target_id,gene_name,gene_type,V4,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MSTRG.509.2,NA,NA,NA,7.72102182793145e-05,0.00487383006142058,0.758066497442652,0.1917748486993,5.10796815448539,0.18019826857874,0.0146347497678302,-0.0048862194987686,0.0405316391226291,0.0405316391226291
MSTRG.27757.2,NA,NA,NA,8.4882909578779e-05,0.00528698370459056,-0.554672394119157,0.14113161243291,6.6413913374923,0.116200197872859,0.00841695526020786,0.021460242781662,0.0207541582215804,0.021460242781662
MSTRG.2136.4,NA,NA,NA,8.49877280288835e-05,0.00528960861537882,0.636688788123548,0.162012209469005,5.68353730653968,0.149173049768807,0.00868658954323879,0.0257649928219334,0.0306853444823041,0.0306853444823041
MSTRG.13273.8,NA,NA,NA,8.56128366442968e-05,0.00532066758046297,4.91233843861541,1.25055742877563,1.76302922446113,7.95321919015287,1.45127348487061,-0.558900347991454,0.894567339128278,0.894567339128278
MSTRG.11758.10,NA,NA,NA,9.16078917728792e-05,0.00563926421732727,-1.24356001900498,0.317899077530277,4.47323406472504,0.585204244453818,0.0522435131535793,0.0993462220883222,0.0552669983072611,0.0993462220883222
MSTRG.26248.14,NA,NA,NA,9.32212527773678e-05,0.00571357594092339,-0.976452205315673,0.249886032276491,4.68976497136261,0.312040855072072,0.0450959614762241,-0.0125919836108253,0.0485685822141071,0.0485685822141071
MSTRG.18834.15,NA,NA,NA,9.52850336731527e-05,0.00581192696428172,0.469813423632533,0.120394141324168,6.96913725289054,0.0829273820442021,0.00333997032201489,0.0175475123487426,0.0184021535757608,0.0184021535757608
MSTRG.13658.14,NA,NA,NA,9.58313476109827e-05,0.00582700161694821,-5.05477232699038,1.29579275734389,1.83434257216487,7.74142102306408,1.68347744048361,-1.58822239079389,0.835140864493694,0.835140864493694
MSTRG.2071.2,NA,NA,NA,9.66745913317624e-05,0.00586559704142829,0.820539063916959,0.210459931164159,5.10044587851466,0.255137365774863,0.00821794337253872,0.0582221305658953,0.0406556260838237,0.0582221305658953
MSTRG.17250.1,NA,NA,NA,9.70894731004154e-05,0.00587710249308852,0.359275085195899,0.0921749298446799,10.2082814459724,0.0436001424592409,4.00115160829481e-05,0.00605569649202385,0.0127043150217245,0.0127043150217245
MSTRG.26076.4,NA,NA,NA,9.70796191736141e-05,0.00587710249308852,-0.50507801200237,0.129581032969221,6.43809284625543,0.0826391261285801,0.0027146504059224,0.00492033292670194,0.022472215752133,0.022472215752133
MSTRG.22888.1,NA,NA,NA,9.75670978253276e-05,0.00589240357580685,3.00539159097578,0.771292788740677,1.97664626913388,3.38872916446099,0.165600553126434,0.683168921784336,0.726738295818622,0.726738295818622
